Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
IDBI,EQ,15-Feb-2019,45.2,45.45,45.8,44.1,44.7,44.95,44.79,6379751,285743473.9,10548,417687,6.55
IDBI,EQ,18-Feb-2019,44.95,44.15,45.0,41.5,42.05,42.2,42.64,7841495,334349744.2,19316,1598837,20.39
IDBI,EQ,19-Feb-2019,42.2,42.05,44.3,42.05,42.8,42.4,43.34,7918302,343179344.2,16921,1182661,14.94
IDBI,EQ,20-Feb-2019,42.4,42.7,44.0,42.65,43.7,43.75,43.21,6949312,300296983.15,12212,839765,12.08
IDBI,EQ,21-Feb-2019,43.75,44.0,45.6,42.2,45.0,45.0,44.24,12372549,547365146.0,24106,3238276,26.17
IDBI,EQ,22-Feb-2019,45.0,44.85,44.85,42.95,43.0,43.1,43.47,10879789,472895458.75,18972,6372570,58.57
IDBI,EQ,25-Feb-2019,43.1,43.45,43.65,42.6,42.9,42.95,43.13,3305017,142538845.15,8097,1015774,30.73
IDBI,EQ,26-Feb-2019,42.95,42.5,43.0,41.75,42.15,42.25,42.31,4912210,207857747.2,10670,1182193,24.07
IDBI,EQ,27-Feb-2019,42.25,42.6,43.3,41.3,41.75,41.65,42.14,8953577,377302466.6,14989,1929182,21.55
IDBI,EQ,28-Feb-2019,41.65,42.0,43.05,41.95,42.9,42.85,42.74,7481825,319772521.7,11485,2679391,35.81
IDBI,EQ,01-Mar-2019,42.85,43.1,44.7,43.0,44.5,44.35,43.91,12286495,539489706.9,17207,3596855,29.27
IDBI,EQ,05-Mar-2019,44.35,44.45,48.15,44.1,46.0,46.25,46.41,18064820,838445274.6,27797,5396506,29.87
IDBI,EQ,06-Mar-2019,46.25,46.5,47.15,45.1,45.5,45.7,45.97,11013193,506252315.4,20727,3464685,31.46
IDBI,EQ,07-Mar-2019,45.7,46.0,46.1,43.75,43.85,44.05,44.76,19083532,854271814.5,22893,4302661,22.55
IDBI,EQ,08-Mar-2019,44.05,44.05,44.3,43.2,43.25,43.35,43.62,5093875,222205183.45,11354,1764814,34.65
IDBI,EQ,11-Mar-2019,43.35,44.0,45.45,44.0,44.85,44.85,45.01,14241702,641019525.7,19639,2221095,15.6
IDBI,EQ,12-Mar-2019,44.85,45.85,45.85,44.5,44.65,44.75,45.39,12075240,548114631.8,18953,1939883,16.06
IDBI,EQ,13-Mar-2019,44.75,44.65,44.75,43.0,43.1,43.1,43.69,16065984,701842982.15,25875,3602527,22.42
IDBI,EQ,14-Mar-2019,43.1,43.1,43.85,42.5,43.0,43.0,43.16,13405323,578541633.55,20492,2201959,16.43
IDBI,EQ,15-Mar-2019,43.0,43.75,43.85,42.55,42.8,42.8,43.23,21241201,918206490.15,32533,4770198,22.46
IDBI,EQ,18-Mar-2019,42.8,43.3,43.5,42.7,43.3,43.35,43.09,16429441,707917587.8,20090,2879851,17.53
IDBI,EQ,19-Mar-2019,43.35,43.5,43.75,43.2,43.25,43.3,43.52,11395745,495972767.3,14453,3604312,31.63
IDBI,EQ,20-Mar-2019,43.3,43.4,44.1,42.9,43.0,43.05,43.43,17307135,751570662.95,19888,3198077,18.48
IDBI,EQ,22-Mar-2019,43.05,43.25,43.3,42.45,42.55,42.65,42.95,5474672,235119023.4,11022,1865945,34.08
IDBI,EQ,25-Mar-2019,42.65,42.05,42.35,41.85,41.9,41.95,42.13,4226046,178026969.3,9792,1239494,29.33
IDBI,EQ,26-Mar-2019,41.95,42.15,43.0,41.9,42.3,42.4,42.43,9652018,409508035.2,15979,1312007,13.59
IDBI,EQ,27-Mar-2019,42.4,42.85,42.95,42.3,42.3,42.4,42.61,7208063,307105322.95,11986,1877141,26.04
IDBI,EQ,28-Mar-2019,42.4,42.45,45.0,42.3,44.7,44.6,43.97,16163754,710722605.25,31405,6186591,38.27
IDBI,EQ,29-Mar-2019,44.6,45.1,47.45,44.8,46.3,46.65,46.35,22521333,1043952177.45,47251,7162502,31.8
IDBI,EQ,01-Apr-2019,46.65,46.85,47.45,45.95,46.1,46.25,46.82,18225195,853304329.0,21889,3334673,18.3
IDBI,EQ,02-Apr-2019,46.25,46.4,47.0,45.1,45.8,45.85,46.06,9621082,443160584.0,18791,1319562,13.72
IDBI,EQ,03-Apr-2019,45.85,46.0,46.3,44.1,44.25,44.4,45.4,8606048,390706692.2,17202,1875184,21.79
IDBI,EQ,04-Apr-2019,44.4,44.45,44.9,43.7,44.6,44.25,44.3,13932478,617185181.75,17893,1032761,7.41
IDBI,EQ,05-Apr-2019,44.25,44.6,45.1,43.7,44.85,44.7,44.42,10080634,447750969.8,14573,943784,9.36
IDBI,EQ,08-Apr-2019,44.7,45.75,45.75,43.85,44.2,44.15,44.81,8755748,392323230.65,12672,1137575,12.99
IDBI,EQ,09-Apr-2019,44.15,44.05,44.3,43.25,43.9,43.85,43.73,8034488,351383694.6,12014,948556,11.81
IDBI,EQ,10-Apr-2019,43.85,43.55,44.25,43.15,44.0,43.95,43.84,8487911,372084690.7,15496,1124727,13.25
IDBI,EQ,11-Apr-2019,43.95,44.0,44.3,43.55,43.75,43.8,43.8,7632934,334301124.1,9518,558214,7.31
IDBI,EQ,12-Apr-2019,43.8,44.4,44.4,43.3,43.9,44.0,43.73,8383615,366645616.25,11585,584927,6.98
IDBI,EQ,15-Apr-2019,44.0,43.8,44.4,43.8,44.0,43.95,43.99,2482491,109215564.05,6321,618403,24.91
IDBI,EQ,16-Apr-2019,43.95,44.1,44.45,43.8,43.9,43.95,44.11,2507082,110582709.15,6002,720404,28.73
IDBI,EQ,18-Apr-2019,43.95,44.0,44.15,43.15,43.3,43.3,43.43,3123982,135665067.8,6020,1066441,34.14
IDBI,EQ,22-Apr-2019,43.3,43.3,43.3,42.3,42.7,42.5,42.71,5521798,235832567.5,9203,934916,16.93
IDBI,EQ,23-Apr-2019,42.5,43.0,43.0,42.1,42.5,42.45,42.61,4771397,203322675.05,9266,851154,17.84
IDBI,EQ,24-Apr-2019,42.45,42.5,43.5,42.15,43.3,43.25,42.69,4866342,207729047.3,7789,920754,18.92
IDBI,EQ,25-Apr-2019,43.25,43.25,44.1,43.0,44.0,43.8,43.76,6664970,291658897.45,8916,1618329,24.28
IDBI,EQ,26-Apr-2019,43.8,44.05,44.4,42.35,42.7,42.85,42.89,7717077,331021127.7,11047,2019585,26.17
IDBI,EQ,30-Apr-2019,42.85,42.7,42.75,39.1,39.35,39.35,40.21,11608561,466754770.3,22020,3840282,33.08
IDBI,EQ,02-May-2019,39.35,39.1,40.65,39.0,40.0,40.05,39.91,4686712,187036306.6,10617,1035503,22.09
IDBI,EQ,03-May-2019,40.05,40.05,40.55,39.4,39.7,39.95,40.01,4704049,188189690.6,9152,657299,13.97
IDBI,EQ,06-May-2019,39.95,39.4,39.85,38.3,38.4,38.6,39.09,4017719,157051785.9,9419,1369989,34.1
IDBI,EQ,07-May-2019,38.6,38.7,38.95,37.05,37.2,37.25,37.99,4301722,163407404.0,9987,1494438,34.74
IDBI,EQ,08-May-2019,37.25,37.4,37.55,36.75,37.1,37.05,37.11,3990622,148084768.3,8641,791164,19.83
IDBI,EQ,09-May-2019,37.05,36.65,37.75,36.65,37.45,37.45,37.22,4172940,155302127.6,10134,817079,19.58
IDBI,EQ,10-May-2019,37.45,37.6,38.4,36.75,36.85,37.25,37.62,5233900,196898425.1,9514,1735179,33.15
IDBI,EQ,13-May-2019,37.25,37.15,37.15,34.25,34.35,34.45,35.58,6277464,223369006.55,14168,1732376,27.6
