Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
BOMDYEING,EQ,12-Nov-2018,116.65,117.4,121.0,115.1,118.75,118.9,118.39,2099048,248497203.1,16399,    1024498,         48.81
BOMDYEING,EQ,13-Nov-2018,118.9,118.45,124.8,113.0,124.8,122.15,118.7,2906942,345047203.95,16425,    1055892,         36.32
BOMDYEING,EQ,14-Nov-2018,122.15,128.25,128.25,120.6,122.55,123.05,125.98,8312739,1047254547.75,43726,    2732007,         32.87
BOMDYEING,EQ,15-Nov-2018,123.05,122.9,125.0,118.5,119.8,119.95,122.28,1903672,232776387.15,12232,     938938,         49.32
BOMDYEING,EQ,16-Nov-2018,119.95,120.8,122.0,115.1,116.1,116.0,118.49,1087300,128833510.25,11120,     520647,         47.88
BOMDYEING,EQ,19-Nov-2018,116.0,116.85,117.85,113.6,114.4,114.0,115.04,649586,74731464.5,5861,     299110,         46.05
BOMDYEING,EQ,20-Nov-2018,114.0,114.1,114.1,108.3,109.0,109.0,110.11,1149304,126545551.25,9427,     586853,         51.06
BOMDYEING,EQ,21-Nov-2018,109.0,109.4,113.55,107.1,109.05,108.9,109.69,877944,96303134.25,9368,     328788,         37.45
BOMDYEING,EQ,22-Nov-2018,108.9,109.75,111.8,104.5,107.9,108.05,108.83,1135881,123613720.55,11562,     354414,         31.20
BOMDYEING,EQ,26-Nov-2018,108.05,109.0,109.4,103.2,105.0,105.1,105.2,806146,84807731.2,7010,     328237,         40.72
BOMDYEING,EQ,27-Nov-2018,105.1,104.95,105.2,100.6,100.8,101.3,102.59,859259,88147279.8,8265,     352317,         41.00
BOMDYEING,EQ,28-Nov-2018,101.3,100.15,106.35,98.25,104.35,104.95,104.66,3908727,409072809.25,24985,    1128598,         28.87
BOMDYEING,EQ,29-Nov-2018,104.95,105.15,105.6,100.5,102.1,101.6,103.13,826176,85204293.15,7012,     341666,         41.36
BOMDYEING,EQ,30-Nov-2018,101.6,102.45,104.7,98.6,99.35,99.1,100.54,1377025,138445517.65,15271,     809268,         58.77
BOMDYEING,EQ,03-Dec-2018,99.1,100.4,101.05,96.55,97.5,97.6,98.44,1044979,102869809.05,7845,     422783,         40.46
BOMDYEING,EQ,04-Dec-2018,97.6,97.6,98.65,95.55,95.75,95.8,97.26,706470,68712798.35,5379,     389145,         55.08
BOMDYEING,EQ,05-Dec-2018,95.8,95.7,99.3,94.6,95.45,95.55,96.67,1057277,102211757.6,9863,     400267,         37.86
BOMDYEING,EQ,06-Dec-2018,95.55,95.4,95.4,91.1,91.8,92.2,93.09,561007,52223496.8,4308,     319730,         56.99
BOMDYEING,EQ,07-Dec-2018,92.2,92.5,92.9,88.8,89.8,89.85,90.6,470517,42628820.95,6397,     251150,         53.38
BOMDYEING,EQ,10-Dec-2018,89.85,88.0,88.0,85.5,86.0,85.95,86.57,664371,57512399.4,6358,     427757,         64.39
BOMDYEING,EQ,11-Dec-2018,85.95,83.2,90.2,83.2,90.2,90.2,88.49,947182,83815880.5,5658,     363103,         38.34
BOMDYEING,EQ,12-Dec-2018,90.2,94.7,94.7,93.3,94.7,94.7,94.62,374815,35465501.8,828,     172316,         45.97
BOMDYEING,EQ,13-Dec-2018,94.7,99.4,99.4,97.0,99.4,99.35,99.18,1359059,134789876.5,3803,     579471,         42.64
BOMDYEING,EQ,14-Dec-2018,99.35,98.5,104.3,97.05,104.3,104.3,103.01,2212732,227935944.15,12364,     842885,         38.09
BOMDYEING,EQ,17-Dec-2018,104.3,106.4,109.5,104.55,109.5,109.5,107.6,1486775,159974616.15,10690,     675711,         45.45
BOMDYEING,EQ,18-Dec-2018,109.5,111.6,114.95,111.0,114.95,114.95,113.8,979649,111486591.5,6298,     533956,         54.50
BOMDYEING,EQ,19-Dec-2018,114.95,120.65,120.65,115.0,115.4,115.75,119.05,3917527,466396913.55,23321,    1198863,         30.60
BOMDYEING,EQ,20-Dec-2018,115.75,114.8,115.8,111.05,113.0,113.15,113.46,1152988,130822752.0,10131,     437073,         37.91
BOMDYEING,EQ,21-Dec-2018,113.15,112.5,118.8,112.5,115.0,114.2,115.91,1854953,215013408.45,15125,     671853,         36.22
BOMDYEING,EQ,24-Dec-2018,114.2,115.3,116.5,108.5,108.75,109.0,111.3,941045,104736219.1,6743,     455442,         48.40
BOMDYEING,EQ,26-Dec-2018,109.0,108.75,112.5,104.2,110.4,110.1,108.65,1045706,113612391.5,9988,     316769,         30.29
BOMDYEING,EQ,27-Dec-2018,110.1,111.45,114.25,110.55,111.65,111.4,112.1,739671,82920397.35,6362,     300390,         40.61
BOMDYEING,EQ,28-Dec-2018,111.4,112.0,116.25,112.0,114.3,114.15,114.47,1037889,118810763.25,7921,     425584,         41.00
BOMDYEING,EQ,31-Dec-2018,114.15,114.95,116.2,113.15,113.75,113.75,114.34,594018,67918131.05,4312,     243310,         40.96
BOMDYEING,EQ,01-Jan-2019,113.75,113.75,117.35,113.5,115.6,115.75,115.69,740191,85632840.2,6012,     299944,         40.52
BOMDYEING,EQ,02-Jan-2019,115.75,115.1,116.0,112.0,112.25,112.45,113.61,594589,67553377.05,4863,     271789,         45.71
BOMDYEING,EQ,03-Jan-2019,112.45,112.85,114.55,109.6,110.0,110.15,111.68,692346,77319338.4,5296,     232527,         33.59
BOMDYEING,EQ,04-Jan-2019,110.15,110.95,115.0,109.0,111.15,111.1,111.47,635357,70824651.8,5647,     166242,         26.17
BOMDYEING,EQ,07-Jan-2019,111.1,112.35,114.0,110.25,110.5,110.9,112.34,693062,77861038.65,6064,     273401,         39.45
BOMDYEING,EQ,08-Jan-2019,110.9,111.75,113.85,110.5,110.75,111.1,111.84,788620,88196143.3,6757,     311878,         39.55
BOMDYEING,EQ,09-Jan-2019,111.1,111.8,112.5,109.0,109.9,110.1,110.8,485254,53764146.4,3913,     225999,         46.57
BOMDYEING,EQ,10-Jan-2019,110.1,110.5,115.6,110.1,115.6,115.6,114.39,1963400,224592577.85,10869,     817445,         41.63
BOMDYEING,EQ,11-Jan-2019,115.6,116.35,120.85,115.1,117.8,118.15,118.82,1718068,204132975.2,15084,     756460,         44.03
BOMDYEING,EQ,14-Jan-2019,118.15,119.25,120.7,117.1,119.05,118.6,118.72,907304,107717426.7,7222,     335745,         37.00
BOMDYEING,EQ,15-Jan-2019,118.6,119.3,124.5,118.35,124.5,124.5,122.99,1463616,180017331.7,9988,     901980,         61.63
BOMDYEING,EQ,16-Jan-2019,124.5,126.0,130.7,125.5,127.15,127.7,129.13,3335144,430665250.15,20657,     964643,         28.92
BOMDYEING,EQ,17-Jan-2019,127.7,128.0,128.0,121.55,123.25,123.75,124.45,1300711,161870555.3,11378,     459571,         35.33
BOMDYEING,EQ,18-Jan-2019,123.75,124.1,125.0,119.45,122.2,120.5,121.67,530270,64518073.15,5301,     246295,         46.45
BOMDYEING,EQ,21-Jan-2019,120.5,121.4,124.5,119.7,120.5,120.35,121.85,546106,66541772.1,5468,     228409,         41.83
BOMDYEING,EQ,22-Jan-2019,120.35,121.0,121.5,114.5,116.6,117.2,117.17,913041,106983865.95,7489,     270061,         29.58
BOMDYEING,EQ,23-Jan-2019,117.2,117.35,120.8,116.85,118.2,118.25,118.86,516396,61380972.55,4982,     139128,         26.94
BOMDYEING,EQ,24-Jan-2019,118.25,118.55,119.35,116.3,116.65,116.75,117.44,438909,51546831.6,4320,     135434,         30.86
BOMDYEING,EQ,25-Jan-2019,116.75,117.45,118.95,111.6,111.9,112.3,115.15,665464,76625484.8,6080,     275618,         41.42
BOMDYEING,EQ,28-Jan-2019,112.3,112.35,112.5,106.7,106.7,106.75,107.9,650122,70150524.25,5082,     282679,         43.48
BOMDYEING,EQ,29-Jan-2019,106.75,105.9,109.4,103.6,107.45,106.95,106.79,633165,67615978.0,5596,     253860,         40.09
BOMDYEING,EQ,30-Jan-2019,106.95,108.45,111.0,106.3,107.5,107.05,108.37,488112,52897133.3,4854,     205529,         42.11
BOMDYEING,EQ,31-Jan-2019,107.05,108.0,112.4,106.8,112.4,112.3,109.96,744893,81908987.9,6115,     393633,         52.84
BOMDYEING,EQ,01-Feb-2019,112.3,113.45,117.9,111.5,114.6,114.4,115.04,1515447,174344166.35,10255,     525666,         34.69
BOMDYEING,EQ,04-Feb-2019,114.4,115.4,117.5,112.0,114.3,115.05,114.6,749088,85846231.6,5824,     263936,         35.23
BOMDYEING,EQ,05-Feb-2019,115.05,114.95,116.9,109.3,109.3,109.3,112.42,709099,79714865.5,5437,     351830,         49.62
BOMDYEING,EQ,06-Feb-2019,109.3,103.85,103.85,103.85,103.85,103.85,103.85,141244,14668189.4,876,     141113,         99.91
BOMDYEING,EQ,07-Feb-2019,103.85,102.0,119.45,97.7,112.4,111.55,111.39,3351995,373372909.0,30529,    1064008,         31.74
BOMDYEING,EQ,08-Feb-2019,111.55,111.9,114.3,107.6,108.0,108.2,110.58,599112,66249905.25,7809,     225001,         37.56
BOMDYEING,EQ,11-Feb-2019,108.2,108.9,110.8,100.6,102.9,103.0,104.26,704289,73426866.35,8487,     316770,         44.98
BOMDYEING,EQ,12-Feb-2019,103.0,103.9,108.95,102.5,105.1,105.35,105.87,617565,65379339.95,6549,     163111,         26.41
BOMDYEING,EQ,13-Feb-2019,105.35,107.35,108.5,105.35,105.35,105.9,106.77,428149,45712206.35,3907,     178747,         41.75
BOMDYEING,EQ,14-Feb-2019,105.9,105.9,108.0,103.65,105.5,105.6,105.58,442567,46727029.05,3560,     149904,         33.87
BOMDYEING,EQ,15-Feb-2019,105.6,105.85,106.7,101.6,102.65,102.75,103.62,544383,56408079.9,5489,     222918,         40.95
BOMDYEING,EQ,18-Feb-2019,102.75,103.0,104.0,101.05,101.65,101.6,102.56,431192,44221204.95,3216,     221523,         51.37
BOMDYEING,EQ,19-Feb-2019,101.6,100.75,109.4,100.75,105.25,105.05,105.72,1070287,113148499.8,9231,     247612,         23.14
BOMDYEING,EQ,20-Feb-2019,105.05,106.0,109.3,106.0,107.3,107.45,107.43,741575,79667792.4,5857,     318631,         42.97
BOMDYEING,EQ,21-Feb-2019,107.45,107.85,113.9,107.05,111.35,111.15,110.78,1349298,149469961.0,13325,     379921,         28.16
BOMDYEING,EQ,22-Feb-2019,111.15,111.85,117.4,110.1,115.2,115.05,114.61,1625118,186252349.55,14394,     441481,         27.17
BOMDYEING,EQ,25-Feb-2019,115.05,117.0,117.8,113.35,113.65,113.85,115.86,909533,105382524.9,8617,     350259,         38.51
BOMDYEING,EQ,26-Feb-2019,113.85,110.8,112.75,108.15,111.0,110.95,110.85,848427,94049015.2,6534,     326599,         38.49
BOMDYEING,EQ,27-Feb-2019,110.95,111.7,114.35,105.3,108.3,108.6,110.22,814324,89752661.35,8037,     251212,         30.85
BOMDYEING,EQ,28-Feb-2019,108.6,108.95,112.75,108.95,110.25,110.3,110.68,578478,64025051.15,5207,     170010,         29.39
BOMDYEING,EQ,01-Mar-2019,110.3,111.0,116.5,111.0,114.05,114.0,113.82,1155524,131521822.35,8708,     365487,         31.63
BOMDYEING,EQ,05-Mar-2019,114.0,114.0,121.3,114.0,117.4,117.7,118.23,1815183,214609400.95,13173,     615762,         33.92
BOMDYEING,EQ,06-Mar-2019,117.7,119.35,124.85,119.35,122.7,122.3,122.04,2173178,265222773.1,16860,     684346,         31.49
BOMDYEING,EQ,07-Mar-2019,122.3,122.9,123.75,117.95,118.4,118.45,120.28,876283,105400331.9,7152,     352102,         40.18
BOMDYEING,EQ,08-Mar-2019,118.45,117.65,119.6,115.7,115.8,116.0,117.3,549532,64460940.8,4931,     202204,         36.80
BOMDYEING,EQ,11-Mar-2019,116.0,115.55,119.0,115.55,115.9,116.0,116.9,909792,106352604.15,7055,     371908,         40.88
BOMDYEING,EQ,12-Mar-2019,116.0,117.0,134.2,116.8,128.65,129.45,128.42,9123652,1171652041.9,62120,    2029180,         22.24
BOMDYEING,EQ,13-Mar-2019,129.45,128.85,137.2,126.65,134.65,135.45,133.44,6003521,801117287.45,42075,    1382003,         23.02
BOMDYEING,EQ,14-Mar-2019,135.45,135.45,142.15,132.4,140.4,140.05,138.48,5006878,693345872.1,37377,    1003727,         20.05
BOMDYEING,EQ,15-Mar-2019,140.05,141.35,142.3,132.0,133.5,133.5,137.66,2449381,337176018.85,18668,     819449,         33.46
BOMDYEING,EQ,18-Mar-2019,133.5,133.9,149.2,133.55,145.4,145.15,144.79,10087359,1460555904.25,77064,    2044786,         20.27
BOMDYEING,EQ,19-Mar-2019,145.15,146.0,149.3,143.25,145.9,146.55,146.93,3091362,454227614.8,25330,     768511,         24.86
